epoch,O1_tagging_binary_crossentropy,O1_tagging_kullback_leibler_divergence,O1_tagging_loss,O1_tagging_mse,O2_subject_binary_crossentropy,O2_subject_kullback_leibler_divergence,O2_subject_loss,O2_subject_mse,loss,lr,val_O1_tagging_binary_crossentropy,val_O1_tagging_kullback_leibler_divergence,val_O1_tagging_loss,val_O1_tagging_mse,val_O2_subject_binary_crossentropy,val_O2_subject_kullback_leibler_divergence,val_O2_subject_loss,val_O2_subject_mse,val_loss
0,0.05865158513188362,0.6043535470962524,0.061693478375673294,0.010105774737894535,0.09403329342603683,3.1321568489074707,0.05400288477540016,0.022697968408465385,0.11569637060165405,0.001,0.04057189077138901,0.4722961485385895,0.042514216154813766,0.006524169351905584,0.07856636494398117,2.4343159198760986,0.09377910941839218,0.018384017050266266,0.13629329204559326
1,0.0477641299366951,0.5020402073860168,0.052887801080942154,0.008660783991217613,0.0798879861831665,2.506136894226074,0.05034732073545456,0.0207250714302063,0.10323513299226761,0.001,0.03261089697480202,0.33575180172920227,0.036588724702596664,0.006287537515163422,0.068227119743824,2.011532783508301,0.08270642161369324,0.01706319861114025,0.119295135140419
2,0.03803454339504242,0.3853761851787567,0.04187871515750885,0.007574170827865601,0.07651311159133911,2.3419718742370605,0.047518301755189896,0.020418070256710052,0.08939701318740845,0.001,0.02721739374101162,0.2873801290988922,0.030437510460615158,0.005935430992394686,0.06699435412883759,1.93440842628479,0.07532980293035507,0.017074044793844223,0.10576729476451874
3,0.03490813076496124,0.34475821256637573,0.03794577345252037,0.007443052250891924,0.07460882514715195,2.269019603729248,0.044897228479385376,0.019956275820732117,0.08284299820661545,0.001,0.025119325146079063,0.24064113199710846,0.027448857203125954,0.005672966130077839,0.06513530761003494,1.883973240852356,0.07398056238889694,0.016620110720396042,0.10142944008111954
4,0.03287484496831894,0.31520864367485046,0.034718241542577744,0.007280932739377022,0.07508378475904465,2.287261962890625,0.0433797687292099,0.01999618299305439,0.07809801399707794,0.001,0.02338918298482895,0.21553148329257965,0.024767456576228142,0.005443910602480173,0.06584767997264862,1.9041897058486938,0.07547193765640259,0.016795001924037933,0.10023939609527588
5,0.029055295512080193,0.27344343066215515,0.030757907778024673,0.006454451009631157,0.07103528827428818,2.12269926071167,0.03758953884243965,0.019092269241809845,0.06834743171930313,0.001,0.022470923140645027,0.1995968520641327,0.023024575784802437,0.005199200939387083,0.06453464180231094,1.8740698099136353,0.07053393125534058,0.016782594844698906,0.09355850517749786
6,0.027234997600317,0.2490536868572235,0.029543234035372734,0.006143244449049234,0.07173442095518112,2.1522839069366455,0.042365070432424545,0.01924836076796055,0.07190831005573273,0.001,0.02197880856692791,0.18494053184986115,0.02407211810350418,0.005152506288141012,0.06426046043634415,1.8549847602844238,0.07116159796714783,0.016990648582577705,0.09523371607065201
7,0.027065588161349297,0.2471960186958313,0.029605748131871223,0.006161407567560673,0.07106421887874603,2.117988348007202,0.04143910109996796,0.01914423145353794,0.07104485481977463,0.001,0.021327927708625793,0.15634800493717194,0.023400604724884033,0.005139931105077267,0.06427061557769775,1.852005124092102,0.07287848740816116,0.016864240169525146,0.0962790995836258
8,0.025719083845615387,0.23417618870735168,0.0268241036683321,0.005828360561281443,0.0708642303943634,2.1158251762390137,0.04099436104297638,0.01901094615459442,0.06781845539808273,0.001,0.020769869908690453,0.15188004076480865,0.022737668827176094,0.004976618569344282,0.06432557106018066,1.8520079851150513,0.07262428104877472,0.016889872029423714,0.09536194056272507
9,0.024345489218831062,0.218531996011734,0.025318346917629242,0.00557661522179842,0.0719863697886467,2.1461071968078613,0.04062696546316147,0.01934048719704151,0.06594531238079071,0.001,0.02120552957057953,0.15241941809654236,0.022137466818094254,0.004977975971996784,0.06386682391166687,1.8130606412887573,0.06826034933328629,0.016823722049593925,0.09039779752492905
10,0.024799436330795288,0.22194188833236694,0.027609769254922867,0.0057297381572425365,0.07082240283489227,2.0929641723632812,0.04313867539167404,0.01901501789689064,0.0707484781742096,0.001,0.021220320835709572,0.14054912328720093,0.023587413132190704,0.005122225731611252,0.06352012604475021,1.8170654773712158,0.07392493635416031,0.016679411754012108,0.09751235693693161
11,0.023893944919109344,0.20965491235256195,0.0277213416993618,0.005515787284821272,0.06981000304222107,2.0700597763061523,0.044279664754867554,0.018806077539920807,0.07200099527835846,0.001,0.018605642020702362,0.1366088092327118,0.019512968137860298,0.004464298952370882,0.06367098540067673,1.8274328708648682,0.06969048827886581,0.016901934519410133,0.08920346200466156
12,0.0231959018856287,0.20293067395687103,0.02506515197455883,0.005366697441786528,0.06994246691465378,2.065563678741455,0.04214145988225937,0.018811753019690514,0.06720661371946335,0.001,0.018658248707652092,0.11922658979892731,0.021183058619499207,0.004540827590972185,0.06344163417816162,1.8248144388198853,0.07416905462741852,0.016731811687350273,0.09535210579633713
13,0.02262887731194496,0.19686347246170044,0.02385646291077137,0.005158928222954273,0.0682503879070282,2.0116982460021973,0.0379655621945858,0.0182956475764513,0.061822034418582916,0.001,0.019201364368200302,0.1107693538069725,0.020856335759162903,0.004767249338328838,0.06303650885820389,1.8179913759231567,0.07129925489425659,0.0164651982486248,0.09215561300516129
14,0.022391553968191147,0.19213156402111053,0.024225138127803802,0.005143098533153534,0.06835103034973145,2.0278501510620117,0.03916558995842934,0.018588867038488388,0.06339073926210403,0.001,0.018120428547263145,0.10588212311267853,0.0204080231487751,0.004332065116614103,0.06327350437641144,1.8188341856002808,0.07321619242429733,0.016869837418198586,0.09362422674894333
15,0.02201596274971962,0.18737821280956268,0.023583944886922836,0.004997000563889742,0.06834076344966888,2.0196449756622314,0.0398113839328289,0.01852542534470558,0.06339534372091293,0.001,0.01774062216281891,0.11893454194068909,0.020213574171066284,0.0041392589919269085,0.06195355951786041,1.7790346145629883,0.07453927397727966,0.016436077654361725,0.09475283324718475
16,0.02153543382883072,0.18556489050388336,0.023342864587903023,0.005039089359343052,0.0683809369802475,2.0174224376678467,0.03912006691098213,0.018667105585336685,0.062462929636240005,0.001,0.017112791538238525,0.11607541143894196,0.018720030784606934,0.0039594462141394615,0.06316497921943665,1.8090476989746094,0.07084410637617111,0.01678200252354145,0.08956415951251984
17,0.02087170071899891,0.1804117113351822,0.022180885076522827,0.0049096522852778435,0.06755869090557098,1.9892158508300781,0.038439370691776276,0.018471600487828255,0.06062024459242821,0.001,0.01675098016858101,0.10532829910516739,0.018528331071138382,0.003863260615617037,0.0634094700217247,1.8253097534179688,0.07258155196905136,0.016966791823506355,0.09110987931489944
18,0.01980457827448845,0.1665419191122055,0.021249646320939064,0.004490142688155174,0.0672835037112236,1.9715839624404907,0.03859347850084305,0.018282704055309296,0.05984312295913696,0.001,0.01661725714802742,0.10604214668273926,0.01948671042919159,0.003707362338900566,0.06125261262059212,1.743472933769226,0.07374158501625061,0.016090553253889084,0.09322831779718399
19,0.020080987364053726,0.17454899847507477,0.022273508831858635,0.004687572363764048,0.06674303114414215,1.9580336809158325,0.039343349635601044,0.018171235918998718,0.06161684915423393,0.001,0.01602185331285,0.09994130581617355,0.018227292224764824,0.0036441623233258724,0.06346780806779861,1.82822585105896,0.07611961662769318,0.016843216493725777,0.09434693306684494
20,0.019393473863601685,0.16400547325611115,0.021152714267373085,0.004485849291086197,0.06678113341331482,1.960412621498108,0.03920671343803406,0.018134187906980515,0.06035943329334259,0.001,0.016467701643705368,0.09501545131206512,0.01802317053079605,0.0037707381416112185,0.06102897971868515,1.7240712642669678,0.06749826669692993,0.01608087308704853,0.08552144467830658
21,0.01973653957247734,0.16852129995822906,0.021103661507368088,0.004552874248474836,0.06759557127952576,2.001655340194702,0.03711823746562004,0.01844613626599312,0.05822189152240753,0.001,0.016336198896169662,0.0944291427731514,0.01759951002895832,0.0037679749075323343,0.06421858072280884,1.855367660522461,0.07080737501382828,0.017342081293463707,0.08840689063072205
22,0.019373787567019463,0.16275465488433838,0.020704306662082672,0.0044033159501850605,0.0663934275507927,1.9486839771270752,0.03864026814699173,0.018243834376335144,0.0593445710837841,0.001,0.017159096896648407,0.0979931578040123,0.018277030438184738,0.004078398458659649,0.06255265325307846,1.7904995679855347,0.06226661428809166,0.016780663281679153,0.0805436298251152
23,0.018922466784715652,0.16057612001895905,0.021121839061379433,0.004369466565549374,0.0656614750623703,1.9277034997940063,0.03603515028953552,0.018027160316705704,0.0571569949388504,0.001,0.01659761741757393,0.08848817646503448,0.018130987882614136,0.003943455871194601,0.06119314953684807,1.744998574256897,0.06532790511846542,0.016376085579395294,0.08345886319875717
24,0.019284004345536232,0.16205696761608124,0.021161021664738655,0.004391701892018318,0.06521709263324738,1.9089252948760986,0.03900012746453285,0.017871083691716194,0.060161154717206955,0.001,0.01637798547744751,0.0980212539434433,0.017401916906237602,0.0037808662746101618,0.06051133945584297,1.6984920501708984,0.0639415830373764,0.016093259677290916,0.08134349435567856
26,0.01840304024517536,0.1550459861755371,0.018930573016405106,0.00418899254873395,0.06540428847074509,1.9243489503860474,0.03437144681811333,0.017862092703580856,0.053302012383937836,2e-05,0.01518944837152958,0.08741118013858795,0.014934453181922436,0.003340259427204728,0.05776083469390869,1.6037464141845703,0.05839871987700462,0.015458579175174236,0.07333317399024963
27,0.018482543528079987,0.15308232605457306,0.01974196545779705,0.004197955131530762,0.06253925710916519,1.8107978105545044,0.03550980985164642,0.017002034932374954,0.05525178834795952,2e-05,0.014430281706154346,0.08671465516090393,0.014645153656601906,0.0031478956807404757,0.053357165306806564,1.466444492340088,0.055313728749752045,0.014126169495284557,0.0699588879942894
28,0.017334483563899994,0.14371059834957123,0.019089268520474434,0.0039483108557760715,0.061931777745485306,1.8019272089004517,0.03632435202598572,0.016961311921477318,0.05541360750794411,2e-05,0.014244495891034603,0.08393573760986328,0.015442991629242897,0.0031927621457725763,0.05434538051486015,1.5035405158996582,0.057747576385736465,0.014731116592884064,0.07319057732820511
29,0.01667141541838646,0.13389302790164948,0.017706992104649544,0.0037301492411643267,0.05949583277106285,1.7050762176513672,0.032013360410928726,0.016109861433506012,0.04972035810351372,2e-05,0.01468940731137991,0.08690109103918076,0.014754245057702065,0.0032397625036537647,0.051352910697460175,1.3967000246047974,0.05405835434794426,0.01362314447760582,0.06881260126829147
30,0.016869843006134033,0.13645687699317932,0.018549788743257523,0.0037921748589724302,0.06050045043230057,1.74860680103302,0.03285689279437065,0.016302920877933502,0.051406677812337875,2e-05,0.014505156315863132,0.08401723951101303,0.01528755109757185,0.003118335036560893,0.04852711409330368,1.2968330383300781,0.05018456280231476,0.012734752148389816,0.06547210365533829
31,0.016729416325688362,0.13849863409996033,0.017397724092006683,0.003745642490684986,0.06055983901023865,1.7398892641067505,0.03200933337211609,0.016277221962809563,0.049407053738832474,2e-05,0.013741584494709969,0.08352220058441162,0.013658772222697735,0.0029240779113024473,0.04936136305332184,1.341386079788208,0.04977486655116081,0.013215163722634315,0.06343363225460052
32,0.015724066644906998,0.12628251314163208,0.01692945323884487,0.0035859316121786833,0.05805163457989693,1.657098650932312,0.032038409262895584,0.015771707519888878,0.0489678718149662,2e-05,0.013654793612658978,0.08599986881017685,0.013067935593426228,0.00300569087266922,0.04902677983045578,1.319425344467163,0.0453781932592392,0.01320214569568634,0.05844613164663315
33,0.015999412164092064,0.12858682870864868,0.017058638855814934,0.0035949479788541794,0.0589899979531765,1.682127594947815,0.03308920934796333,0.015748918056488037,0.050147850066423416,2e-05,0.014701107516884804,0.08685959875583649,0.014552234672009945,0.003232300514355302,0.04926566034555435,1.3108412027359009,0.0511256568133831,0.012943931855261326,0.06567788869142532
34,0.01617470011115074,0.13221733272075653,0.017950180917978287,0.0036669077817350626,0.05900261923670769,1.6797804832458496,0.03178035840392113,0.016117990016937256,0.049730539321899414,2e-05,0.014079693704843521,0.08673055469989777,0.014008183032274246,0.0030939909629523754,0.04747375100851059,1.2638791799545288,0.04895221069455147,0.012643028050661087,0.06296040117740631
35,0.01550800260156393,0.1271468549966812,0.01780804432928562,0.003495033597573638,0.059001024812459946,1.6833692789077759,0.033823419362306595,0.01588563062250614,0.05163145810365677,2e-05,0.014566346071660519,0.0809028297662735,0.014301737770438194,0.0031214780174195766,0.04805159568786621,1.2882435321807861,0.048537835478782654,0.01282596867531538,0.062839575111866
36,0.01587933860719204,0.12626229226589203,0.01745462790131569,0.0034679563250392675,0.05742703378200531,1.624855875968933,0.03259575366973877,0.015482837334275246,0.05005038157105446,2e-05,0.013608827255666256,0.08444882184267044,0.014689574018120766,0.0028106255922466516,0.048604566603899,1.3150516748428345,0.057203639298677444,0.012821586802601814,0.07189321517944336
37,0.015879308804869652,0.13003237545490265,0.01615026779472828,0.003556974697858095,0.058159321546554565,1.6451534032821655,0.02939932979643345,0.015550062991678715,0.04554961249232292,2e-05,0.013472938910126686,0.08868799358606339,0.014042004942893982,0.002930348739027977,0.04664602503180504,1.2258869409561157,0.05107223242521286,0.012103291228413582,0.06511423736810684
38,0.015457791276276112,0.1218273788690567,0.017108462750911713,0.003424267517402768,0.057382743805646896,1.6246017217636108,0.03272328898310661,0.015321716666221619,0.04983176663517952,2e-05,0.013818221166729927,0.08471378684043884,0.015092574059963226,0.0030156492721289396,0.04763311147689819,1.270312786102295,0.05024655908346176,0.012621100060641766,0.06533914804458618
39,0.016143610700964928,0.13033123314380646,0.017919309437274933,0.0036077459808439016,0.056551214307546616,1.5806690454483032,0.03176508843898773,0.014925763942301273,0.049684394150972366,2e-05,0.01424879115074873,0.0889003723859787,0.015400397591292858,0.0029340770561248064,0.04630391672253609,1.212902545928955,0.04951984062790871,0.012136208824813366,0.06492024660110474
40,0.015189753845334053,0.12347152829170227,0.017919519916176796,0.00336815626360476,0.057672347873449326,1.626887559890747,0.032597865909338,0.015247480943799019,0.050517380237579346,2e-05,0.013888360932469368,0.08451829105615616,0.014110883697867393,0.0028697813395410776,0.04735903441905975,1.274404525756836,0.051035407930612564,0.012705360539257526,0.06514628976583481
41,0.01581808738410473,0.13243693113327026,0.01841757260262966,0.0035688539501279593,0.057356301695108414,1.627075433731079,0.03363928571343422,0.015461379662156105,0.05205685272812843,2e-05,0.014235416427254677,0.08420563489198685,0.01539610419422388,0.002954737050458789,0.04605625197291374,1.2292068004608154,0.05192694067955017,0.01209932565689087,0.06732304394245148
42,0.014795723371207714,0.11830250173807144,0.015934836119413376,0.003209468675777316,0.05662818253040314,1.6033656597137451,0.03046599216759205,0.015188377350568771,0.04640081524848938,2e-05,0.014217098243534565,0.09010720998048782,0.014621171168982983,0.0030978545546531677,0.04542253166437149,1.193383812904358,0.05094940960407257,0.011673938482999802,0.06557057797908783
43,0.01525905355811119,0.12056121230125427,0.01732076331973076,0.003402827074751258,0.05554185062646866,1.5525392293930054,0.030178966000676155,0.014885791577398777,0.047499723732471466,4e-06,0.014082965441048145,0.08725590258836746,0.014329047873616219,0.0029480475932359695,0.046713847666978836,1.2406138181686401,0.04686027392745018,0.01230511162430048,0.061189305037260056
44,0.015274246223270893,0.11900757998228073,0.0172733087092638,0.003277223790064454,0.05651635304093361,1.590550422668457,0.0309666246175766,0.015098019503057003,0.04823992773890495,4e-06,0.014135698787868023,0.08746058493852615,0.014440815895795822,0.0028911838307976723,0.046549778431653976,1.2396970987319946,0.048873335123062134,0.012247097678482533,0.06331414729356766
45,0.015015128999948502,0.11980912834405899,0.016481952741742134,0.003343902761116624,0.05580521374940872,1.5595519542694092,0.02993674762547016,0.014997627586126328,0.046418700367212296,4e-06,0.01348367054015398,0.0830129012465477,0.013707263395190239,0.002888077637180686,0.045099712908267975,1.1872769594192505,0.04685071110725403,0.011691845022141933,0.06055796891450882
46,0.015522979199886322,0.12909795343875885,0.0166566651314497,0.003549947403371334,0.05703683942556381,1.6176859140396118,0.029339617118239403,0.015281056985259056,0.045996297150850296,4e-06,0.013619604520499706,0.08908260613679886,0.014219196513295174,0.0029957664664834738,0.045602306723594666,1.199365496635437,0.04919059947133064,0.011853599920868874,0.06340979784727097
47,0.015539532527327538,0.12427957355976105,0.016755765303969383,0.0034628689754754305,0.05585949122905731,1.5602450370788574,0.031890422105789185,0.014936803840100765,0.04864618554711342,4e-06,0.01338912732899189,0.0837773010134697,0.013612337410449982,0.002916428493335843,0.046509239822626114,1.2246932983398438,0.04709704592823982,0.012076795101165771,0.060709383338689804
48,0.014706872403621674,0.11768665909767151,0.01647304557263851,0.003234987612813711,0.05546214058995247,1.5453897714614868,0.030808141455054283,0.014692661352455616,0.047281187027692795,1e-06,0.013680985197424889,0.08517169207334518,0.014397414401173592,0.0029453616589307785,0.04439948871731758,1.1493276357650757,0.04597068205475807,0.01149656530469656,0.06036810576915741
49,0.015426327474415302,0.12504050135612488,0.016766458749771118,0.003425357863306999,0.05505335330963135,1.5340932607650757,0.02824116125702858,0.014537028037011623,0.045007623732089996,1e-06,0.013875017873942852,0.0830882266163826,0.014852060936391354,0.002908727852627635,0.04532246291637421,1.2005127668380737,0.048718273639678955,0.01190063264220953,0.06357035040855408
